cell_id,day,donor,cell_type,technology
8aa922af0273,3,32606,NeuP,citeseq
b23be9c1321a,4,32606,NeuP,citeseq
03731cb220ed,4,32606,NeuP,citeseq
742dd2eb95f5,4,13176,NeuP,citeseq
92fbfcc65ca6,4,32606,NeuP,citeseq
e8ce04b785ed,4,31800,NeuP,citeseq
b9bb413f547e,3,32606,NeuP,citeseq
1260867a2fea,4,32606,NeuP,citeseq
b6cffa0fbad8,4,13176,NeuP,citeseq
9a3a6c04d9a7,2,32606,NeuP,citeseq
446faa17aaa0,4,31800,NeuP,citeseq
548403b74599,3,32606,NeuP,citeseq
af461f839884,4,31800,NeuP,citeseq
c95ca79fb64c,2,32606,NeuP,citeseq
fc2a91783f16,4,31800,NeuP,citeseq
d80b2497190f,4,13176,NeuP,citeseq
c31e0c3d6cc8,4,13176,NeuP,citeseq
8376b305cd76,4,13176,NeuP,citeseq
5e2e0b9f8f01,4,13176,NeuP,citeseq
ade1efbc4afd,3,13176,NeuP,citeseq
3cb0b1d44b1c,3,13176,NeuP,citeseq
6efe8338b917,4,32606,NeuP,citeseq
1c5942b9cef6,2,32606,NeuP,citeseq
8a01d0d1bb15,3,13176,NeuP,citeseq
822734ed5b7a,3,32606,NeuP,citeseq
4a98b1eee966,4,31800,NeuP,citeseq
b88a0acd91c0,2,31800,NeuP,citeseq
352660e5ed6b,4,13176,NeuP,citeseq
f539cc7ed430,3,13176,NeuP,citeseq
4b63fa837c45,4,32606,NeuP,citeseq
e99dd079961e,4,13176,NeuP,citeseq
631970127a0a,4,31800,NeuP,citeseq
e46dc05fb993,2,13176,NeuP,citeseq
7354ce134bfd,4,31800,NeuP,citeseq
7193d60a2624,3,32606,NeuP,citeseq
e09c19bae2db,4,31800,NeuP,citeseq
5129a3cf1df0,4,13176,NeuP,citeseq
2e3a5fc62092,4,13176,NeuP,citeseq
88da8d040e2f,2,13176,NeuP,citeseq
b601982dc05c,4,31800,NeuP,citeseq
416c2f85ec44,2,31800,NeuP,citeseq
884241e04a7c,3,13176,NeuP,citeseq
d272b7d66bc0,3,13176,NeuP,citeseq
b12bd4adf97c,2,31800,NeuP,citeseq
1fb04ccd698b,3,13176,NeuP,citeseq
64c3728df5ee,4,31800,NeuP,citeseq
28492d85d63a,3,31800,NeuP,citeseq
ef1e70bfd12a,2,32606,NeuP,citeseq
ba20dfe243eb,4,32606,NeuP,citeseq
0769cb75ec70,4,31800,NeuP,citeseq
46b1be7e83ef,4,32606,NeuP,citeseq
106cb535d303,2,32606,NeuP,citeseq
ac73095cbcdc,4,31800,NeuP,citeseq
b1de32844b4b,2,32606,NeuP,citeseq
28f5c8043f35,3,13176,NeuP,citeseq
8e96484cbc8c,3,13176,NeuP,citeseq
8c1a861e574d,4,13176,NeuP,citeseq
26fa6c9d4349,3,31800,NeuP,citeseq
3487039ff808,2,13176,NeuP,citeseq
66e1a9bcc5c2,4,32606,NeuP,citeseq
8dc6ce570834,3,32606,NeuP,citeseq
c9c6907d5457,4,31800,NeuP,citeseq
9f8b29ddd649,4,32606,NeuP,citeseq
e1cf8caaa140,3,13176,NeuP,citeseq
842146d5a040,4,32606,NeuP,citeseq
2f4ee4660cd0,2,32606,NeuP,citeseq
df57ee5fbc3e,2,13176,NeuP,citeseq
7215c5dd0f0d,3,13176,NeuP,citeseq
49db5e572f52,2,13176,NeuP,citeseq
841d1c739f11,2,32606,NeuP,citeseq
fc626b556595,2,31800,NeuP,citeseq
ecf33eccdd23,4,13176,NeuP,citeseq
bfd5821c1950,4,32606,NeuP,citeseq
7192dc6c6524,4,13176,NeuP,citeseq
861e1a7f563f,4,13176,NeuP,citeseq
db39018e49e0,4,13176,NeuP,citeseq
162956497e02,4,13176,NeuP,citeseq
3c88a194e556,2,13176,NeuP,citeseq
e2801f60c20d,2,32606,NeuP,citeseq
55b42a74b572,2,13176,NeuP,citeseq
5dd31bc2cc73,2,31800,NeuP,citeseq
e8871dd20ecf,2,32606,NeuP,citeseq
714bdd69778f,4,31800,NeuP,citeseq
1ad9594a0d85,2,13176,NeuP,citeseq
b5ec6f12137a,2,31800,NeuP,citeseq
d7ac7095c8f5,2,31800,NeuP,citeseq
e8be5aa6f9c5,3,13176,NeuP,citeseq
eef117658cad,4,32606,NeuP,citeseq
b0844c3600fd,2,32606,NeuP,citeseq
4facd008a7e8,3,32606,NeuP,citeseq
0fc424086eac,2,31800,NeuP,citeseq
70c915a95bdb,3,32606,NeuP,citeseq
aab24ff0c36a,2,32606,NeuP,citeseq
3d4b4cfa4f0d,2,32606,NeuP,citeseq
506146ea02a7,4,31800,NeuP,citeseq
3bc4425b369b,4,13176,NeuP,citeseq
d9c3e9f25e6a,2,13176,NeuP,citeseq
b09ece3b2d53,2,32606,NeuP,citeseq
8244246ce2f6,4,32606,NeuP,citeseq
42a0a13397ef,4,13176,NeuP,citeseq
aea308cd01e8,4,32606,NeuP,citeseq
55d155d91245,4,32606,NeuP,citeseq
cce34b364a18,3,31800,NeuP,citeseq
bd8581b50cdb,2,32606,NeuP,citeseq
b90616faaf3f,4,13176,NeuP,citeseq
1417b0fc62fc,3,31800,NeuP,citeseq
1cb8d65535af,4,13176,NeuP,citeseq
1ab635757ca9,4,32606,NeuP,citeseq
a8bc096086ec,4,32606,NeuP,citeseq
efc921eb2675,3,32606,NeuP,citeseq
345d47ca9731,4,32606,NeuP,citeseq
e641cbf997ed,4,13176,NeuP,citeseq
c5443996f6c4,4,32606,NeuP,citeseq
135b3df895d7,4,31800,NeuP,citeseq
a95cbc7eb16e,4,31800,NeuP,citeseq
f839cdd757e1,2,13176,NeuP,citeseq
69b454dd3df6,4,31800,NeuP,citeseq
8d56f279c87a,3,32606,NeuP,citeseq
c76f4c5e3b34,4,31800,NeuP,citeseq
61f75877ca74,4,31800,NeuP,citeseq
a5f73bc0d747,3,31800,NeuP,citeseq
f09e071b5388,3,13176,NeuP,citeseq
25cb42490b9b,3,32606,NeuP,citeseq
632c159fe730,3,13176,NeuP,citeseq
1528385af098,3,31800,NeuP,citeseq
b59223afb2ba,4,13176,NeuP,citeseq
c75764589edf,3,31800,NeuP,citeseq
6b45b42cfafd,2,13176,NeuP,citeseq
744fcb88ea5a,3,31800,NeuP,citeseq
92b8948c8dd2,3,13176,NeuP,citeseq
cba36193b8c1,4,13176,NeuP,citeseq
0d6843df2653,4,32606,NeuP,citeseq
0a5d9833374f,4,31800,NeuP,citeseq
61100b2a0aee,4,13176,NeuP,citeseq
e4416c9d241c,4,13176,NeuP,citeseq
f2c0976c7329,4,31800,NeuP,citeseq
fe88575ec3ab,3,32606,NeuP,citeseq
6a41ac3ee611,3,31800,NeuP,citeseq
481f1ba9a38f,4,31800,NeuP,citeseq
cd546a96fb19,2,31800,NeuP,citeseq
83124a281a02,2,31800,NeuP,citeseq
da0afc01b72b,2,13176,NeuP,citeseq
596989d37666,4,31800,NeuP,citeseq
555b44a67dba,4,32606,NeuP,citeseq
9ab0e9602de6,2,31800,NeuP,citeseq
7534876eaf41,3,13176,NeuP,citeseq
1420a4e2569e,2,31800,NeuP,citeseq
b87d5974ca4c,3,13176,NeuP,citeseq
30d90d5bf8f1,4,31800,NeuP,citeseq
ec8edd975b57,2,32606,NeuP,citeseq
a47e87ac89de,3,32606,NeuP,citeseq
90745b4deb53,3,31800,NeuP,citeseq
247bba9bfd7f,4,13176,NeuP,citeseq
af32c64b55ae,4,31800,NeuP,citeseq
4861d217ac3f,3,32606,NeuP,citeseq
017c36504762,3,31800,NeuP,citeseq
e99646174d66,4,32606,NeuP,citeseq
30f24297842a,2,13176,NeuP,citeseq
ac423a319b5c,4,32606,NeuP,citeseq
dd7270be3813,4,31800,NeuP,citeseq
c037ce4fe645,3,13176,NeuP,citeseq
076326517528,3,13176,NeuP,citeseq
48c65ccdb524,4,13176,NeuP,citeseq
2bc9911b8d3b,3,13176,NeuP,citeseq
669a9f6d3ccd,4,32606,NeuP,citeseq
b0fc4bf2766a,2,32606,NeuP,citeseq
f3ee0e1c83dc,4,13176,NeuP,citeseq
7e03d6502d4d,4,32606,NeuP,citeseq
9a21b0628494,4,31800,NeuP,citeseq
2f49168c9eb2,4,32606,NeuP,citeseq
230fcf90743e,3,13176,NeuP,citeseq
6e2c670817a5,4,32606,NeuP,citeseq
91fe0e9c1835,4,31800,NeuP,citeseq
dd9a6e2193bc,4,31800,NeuP,citeseq
b97d5bc988b5,2,31800,NeuP,citeseq
aaace540c26c,3,32606,NeuP,citeseq
610f5ee04f6f,4,31800,NeuP,citeseq
e406985d043d,4,31800,NeuP,citeseq
7b2ba3d094cb,2,31800,NeuP,citeseq
522887d5e7c4,4,13176,NeuP,citeseq
8aad6dd00882,3,31800,NeuP,citeseq
ec35a2488f8d,4,31800,NeuP,citeseq
afac41bf087e,2,32606,NeuP,citeseq
d402722ca99f,2,31800,NeuP,citeseq
525068da2d26,2,31800,NeuP,citeseq
4d8998362a5e,4,32606,NeuP,citeseq
1f06bcec6617,4,32606,NeuP,citeseq
da3d6bec386d,2,32606,NeuP,citeseq
ab178b90d605,4,13176,NeuP,citeseq
38aa257499e8,3,13176,NeuP,citeseq
84afc0221080,3,31800,NeuP,citeseq
1723ec8f059d,4,31800,NeuP,citeseq
9216d97cd958,2,32606,NeuP,citeseq
860a1e22a69a,4,13176,NeuP,citeseq
cfde6f1b7d54,4,13176,NeuP,citeseq
141f25477b72,2,32606,NeuP,citeseq
a79119cbfe6a,4,31800,NeuP,citeseq
2ccf425cc54b,4,13176,NeuP,citeseq
085a6f28510b,4,31800,NeuP,citeseq
9ca70cbf5672,2,31800,NeuP,citeseq
cd2a8aad483c,4,31800,NeuP,citeseq
f1c91565e530,3,13176,NeuP,citeseq
6e26881cbee6,3,32606,NeuP,citeseq
c31c2ac9608f,4,32606,NeuP,citeseq
c9777f4a0353,4,32606,NeuP,citeseq
464cee07c20a,2,32606,NeuP,citeseq
5d3df42ad907,4,32606,NeuP,citeseq
57f44cc9cc1d,3,32606,NeuP,citeseq
2d2cf2dca869,2,13176,NeuP,citeseq
dbe0833255a8,2,13176,NeuP,citeseq
4de5a5c4d18f,3,32606,NeuP,citeseq
832bb49f6cf0,3,31800,NeuP,citeseq
7a2c7f2f1062,4,13176,NeuP,citeseq
09176d9b1cde,4,13176,NeuP,citeseq
8382a9ae4675,4,31800,NeuP,citeseq
6b01897c47dd,4,31800,NeuP,citeseq
09f45e93a317,4,32606,NeuP,citeseq
61e42e29e123,4,32606,NeuP,citeseq
cb17d2e1830e,3,13176,NeuP,citeseq
8af9ded5393e,3,31800,NeuP,citeseq
8485155e8534,4,32606,NeuP,citeseq
778d00c2d659,2,13176,NeuP,citeseq
2f7744d27e8e,3,13176,NeuP,citeseq
070cc874b673,4,31800,NeuP,citeseq
7d1e3e88f692,2,31800,NeuP,citeseq
3d4ab4ca20e6,3,32606,NeuP,citeseq
00e077e1d892,2,13176,NeuP,citeseq
e4f35bb7a3d8,4,13176,NeuP,citeseq
9455e5dc4240,2,32606,NeuP,citeseq
05e23519932d,4,13176,NeuP,citeseq
0ffd43d75c39,4,32606,NeuP,citeseq
2c3bcd8f8efb,4,32606,NeuP,citeseq
3c3ee9d3c0a5,3,32606,NeuP,citeseq
ec1649f7b43f,3,31800,NeuP,citeseq
73aaaaf7f026,2,32606,NeuP,citeseq
d05191c4d922,4,32606,NeuP,citeseq
506c42da2350,2,13176,NeuP,citeseq
bc2e956d9680,4,31800,NeuP,citeseq
166e5e2c9942,2,31800,NeuP,citeseq
e8c3717555d0,2,13176,NeuP,citeseq
652513103cd7,4,31800,NeuP,citeseq
48b9b0b1d54c,4,13176,NeuP,citeseq
250cfc082919,2,13176,NeuP,citeseq
4e1cbbd07679,4,13176,NeuP,citeseq
87debe808c6d,4,31800,NeuP,citeseq
6cd415c11b23,3,13176,NeuP,citeseq
8846dca976e1,4,13176,NeuP,citeseq
84b1e36ac2ba,4,32606,NeuP,citeseq
886b235d6cdd,4,31800,NeuP,citeseq
16e53cf09616,2,32606,NeuP,citeseq
6429093e70c7,4,31800,NeuP,citeseq
d47a4ea3cee7,2,32606,NeuP,citeseq
6d3543238b4f,3,32606,NeuP,citeseq
ecd4cf973de9,4,13176,NeuP,citeseq
9a0ddd2317cc,2,13176,NeuP,citeseq
b17e5306e282,3,13176,NeuP,citeseq
b8364072ca57,4,31800,NeuP,citeseq
4d225d0dd48a,3,13176,NeuP,citeseq
a198da1792be,4,31800,NeuP,citeseq
68a1edfb214d,2,13176,NeuP,citeseq
1664ddc1f38c,2,31800,NeuP,citeseq
460f6b02ce3d,4,13176,NeuP,citeseq
d02cb0990ba6,3,13176,NeuP,citeseq
19542539da0f,2,31800,NeuP,citeseq
5572a7f4b06c,4,32606,NeuP,citeseq
363bdb6bb991,4,13176,NeuP,citeseq
c580b8264611,4,13176,NeuP,citeseq
28b1ba51bcbd,2,13176,NeuP,citeseq
3af33def15e9,4,13176,NeuP,citeseq
d3325b48fe60,4,13176,NeuP,citeseq
7b1943cac487,2,32606,NeuP,citeseq
a427d1d042c1,4,32606,NeuP,citeseq
adfc8b701c7f,4,13176,NeuP,citeseq
c965c11f57aa,4,31800,NeuP,citeseq
2b06b5abae1e,4,31800,NeuP,citeseq
687e87406a9c,3,32606,NeuP,citeseq
3476bee87d73,3,13176,NeuP,citeseq
5bbffeda8cc1,2,32606,NeuP,citeseq
a097167ef82c,3,13176,NeuP,citeseq
e020de1b3bef,4,31800,NeuP,citeseq
5911c89f6d6f,4,32606,NeuP,citeseq
f4dddcd1df16,2,31800,NeuP,citeseq
71e26ec00160,3,32606,NeuP,citeseq
f579a64b25f7,3,13176,NeuP,citeseq
c2d2627467ca,4,31800,NeuP,citeseq
f1d107c80c0d,3,13176,NeuP,citeseq
653b0dce3890,3,31800,NeuP,citeseq
36e00ec1a882,4,31800,NeuP,citeseq
88e6023f21d0,3,31800,NeuP,citeseq
dbdb22d1d6d6,3,31800,NeuP,citeseq
7c379ef53935,2,31800,NeuP,citeseq
be7c6a89b665,3,31800,NeuP,citeseq
c627091e819f,2,31800,NeuP,citeseq
a05f428c98c8,4,13176,NeuP,citeseq
a0d11da97ba4,4,32606,NeuP,citeseq
616394e4061e,3,32606,NeuP,citeseq
3e0a99304ca6,2,31800,NeuP,citeseq
411e437a9b6e,3,31800,NeuP,citeseq
02102efe8250,4,32606,NeuP,citeseq
a004e3e0d796,4,13176,NeuP,citeseq
eb5124cea776,4,32606,NeuP,citeseq
9944d05280df,3,32606,NeuP,citeseq
53cfdb7358f6,3,13176,NeuP,citeseq
8593e337089d,4,32606,NeuP,citeseq
3ae64061de0c,3,13176,NeuP,citeseq
1c601df5ff33,3,31800,NeuP,citeseq
6dd18c1fe38b,4,32606,NeuP,citeseq
9adb8b994648,2,31800,NeuP,citeseq
6a229517091e,4,31800,NeuP,citeseq
95566fe91cd1,4,31800,NeuP,citeseq
fd6b400cbfc3,4,31800,NeuP,citeseq
7f707dc9f2ac,4,32606,NeuP,citeseq
9345c8af3008,2,13176,NeuP,citeseq
06a152ec3b82,2,13176,NeuP,citeseq
b46dbdff6ef6,4,32606,NeuP,citeseq
265c85f6f724,2,31800,NeuP,citeseq
a6a04e7197a6,3,13176,NeuP,citeseq
348d5a4a66d9,2,31800,NeuP,citeseq
b38c855af333,2,31800,NeuP,citeseq
eec087c7b00f,3,31800,NeuP,citeseq
98c11c053e41,3,31800,NeuP,citeseq
bbd3eb7fadd0,4,32606,NeuP,citeseq
ef389891ba26,3,13176,NeuP,citeseq
3079c8897cca,3,31800,NeuP,citeseq
c091fcfcd92c,4,31800,NeuP,citeseq
1d29f2467411,2,32606,NeuP,citeseq
63c1c08ffb04,3,32606,NeuP,citeseq
366290f7c0b4,3,32606,NeuP,citeseq
d4d8037512a7,4,31800,NeuP,citeseq
9052a3bb7128,4,13176,NeuP,citeseq
e68ee07a80b5,2,32606,NeuP,citeseq
2a29f5ca6682,2,32606,NeuP,citeseq
c726491d3603,2,13176,NeuP,citeseq
903fdc05fa5a,2,32606,NeuP,citeseq
32372514dc13,3,32606,NeuP,citeseq
86458a53fcf8,3,13176,NeuP,citeseq
fbaedb1cf6d2,3,32606,NeuP,citeseq
994432bd2a08,2,13176,NeuP,citeseq
46766441bb46,4,32606,NeuP,citeseq
abaf76eeaf21,4,31800,NeuP,citeseq
bcb10248b4e3,4,31800,NeuP,citeseq
2409bffdf863,4,31800,NeuP,citeseq
1dac2002bd7d,4,31800,NeuP,citeseq
7877d19e91a7,3,13176,NeuP,citeseq
c34b8f160c92,2,31800,NeuP,citeseq
68131d12fef6,4,31800,NeuP,citeseq
362195fef2a7,3,13176,NeuP,citeseq
a1822a04f491,3,32606,NeuP,citeseq
273cbf8609ab,4,32606,NeuP,citeseq
85dd51532fff,3,13176,NeuP,citeseq
8bc1e3d48fe9,4,32606,NeuP,citeseq
45386bbdb6a7,3,31800,NeuP,citeseq
83aff9e044d0,4,31800,NeuP,citeseq
7dea82d6b0c8,4,13176,NeuP,citeseq
7cae27f12519,4,32606,NeuP,citeseq
29ddd75734c5,4,32606,NeuP,citeseq
970e3afd1d6c,2,31800,NeuP,citeseq
f659e21d26dc,4,13176,NeuP,citeseq
042edcff4e9d,3,32606,NeuP,citeseq
ffcb90d52197,4,31800,NeuP,citeseq
8ea6e06e0d07,4,31800,NeuP,citeseq
309b28b84fee,2,13176,NeuP,citeseq
a61343a313b8,2,31800,NeuP,citeseq
3f98aef13c20,4,31800,NeuP,citeseq
fdd2c4a3713f,4,13176,NeuP,citeseq
6e225b9faeac,2,32606,NeuP,citeseq
999711f8c1f5,2,13176,NeuP,citeseq
26e3e56a0c1a,2,31800,NeuP,citeseq
ea57e144edca,4,13176,NeuP,citeseq
68085c5235b1,4,32606,NeuP,citeseq
2c5407cc1e2d,4,32606,NeuP,citeseq
65e1c1e2c28e,4,13176,NeuP,citeseq
3776dd4f2ddc,2,32606,NeuP,citeseq
0aeda7408c8b,4,31800,NeuP,citeseq
8bd17e67d893,2,13176,NeuP,citeseq
d48fb7e46c32,4,31800,NeuP,citeseq
6aa61ec4c1d0,2,13176,NeuP,citeseq
6df1e7d39659,4,32606,NeuP,citeseq
b49bb82fe14c,3,13176,NeuP,citeseq
b81b316c0703,4,13176,NeuP,citeseq
c6c1e7165fe8,4,13176,NeuP,citeseq
0310cb23edcd,3,13176,NeuP,citeseq
28917a991d87,3,13176,NeuP,citeseq
be4ae326ae72,4,13176,NeuP,citeseq
e45a1912c355,4,31800,NeuP,citeseq
8df6a44c8f13,4,32606,NeuP,citeseq
8e21ae00c692,2,32606,NeuP,citeseq
61917630d0a6,4,31800,NeuP,citeseq
99e87d7ddd5f,3,32606,NeuP,citeseq
4f0708e6e0fe,4,13176,NeuP,citeseq
612ba3e23855,4,32606,NeuP,citeseq
71814e0b6991,3,13176,NeuP,citeseq
603e545d3205,4,13176,NeuP,citeseq
1feebc4cd048,2,32606,NeuP,citeseq
d4b825762ac5,2,13176,NeuP,citeseq
bfae8f36d4f9,3,32606,NeuP,citeseq
1b6b6f9d59f9,3,31800,NeuP,citeseq
95ce3f4e74d8,2,32606,NeuP,citeseq
9692b4cf7d84,4,32606,NeuP,citeseq
ea1b5b3ea8c3,2,31800,NeuP,citeseq
951d861e1f23,4,13176,NeuP,citeseq
c46495eb6d17,4,13176,NeuP,citeseq
607cb8766e17,2,13176,NeuP,citeseq
e274f0853657,2,32606,NeuP,citeseq
af98c37cb2a6,3,31800,NeuP,citeseq
40c12b41aea5,4,31800,NeuP,citeseq
f6c3d4f07f99,3,32606,NeuP,citeseq
d67f672ce3aa,2,31800,NeuP,citeseq
e1183ed13e7e,4,13176,NeuP,citeseq
6a3a67bf91d6,4,32606,NeuP,citeseq
0806a593f916,4,32606,NeuP,citeseq
882d93dc8b33,4,13176,NeuP,citeseq
fba90694627a,2,13176,NeuP,citeseq
f3d1c15bd70b,3,32606,NeuP,citeseq
7a615a502c5b,3,31800,NeuP,citeseq
ccfad69e4a37,2,32606,NeuP,citeseq
442e9d8fcf72,2,32606,NeuP,citeseq
dad39a49f246,4,13176,NeuP,citeseq
7280926038bf,3,32606,NeuP,citeseq
f27784a20b6f,4,31800,NeuP,citeseq
53857170e5eb,3,31800,NeuP,citeseq
12c2f566e9d8,3,13176,NeuP,citeseq
49b51a574b29,3,32606,NeuP,citeseq
cdb796373c35,4,13176,NeuP,citeseq
d77359ba2553,4,13176,NeuP,citeseq
30fa1d3081c4,4,31800,NeuP,citeseq
93cf3a534033,2,13176,NeuP,citeseq
3d80f13e2303,4,32606,NeuP,citeseq
2fb716e54f39,4,13176,NeuP,citeseq
1d2e68babfa7,3,13176,NeuP,citeseq
b0be07806c90,3,13176,NeuP,citeseq
53bd5392c121,3,32606,NeuP,citeseq
e05522cad8af,4,31800,NeuP,citeseq
21d0c740a4c8,2,32606,NeuP,citeseq
e5be36bbd1d0,4,13176,NeuP,citeseq
3b6066568687,3,13176,NeuP,citeseq
c7cb5648d02f,2,13176,NeuP,citeseq
f597e0ced4b6,2,13176,NeuP,citeseq
aa7572fc6f96,3,31800,NeuP,citeseq
9a32fa05ec12,3,31800,NeuP,citeseq
0043324ba142,4,32606,NeuP,citeseq
16fff5a5bad8,4,13176,NeuP,citeseq
778148162d71,3,31800,NeuP,citeseq
0581cbc6a5e1,2,32606,NeuP,citeseq
e2628500da01,2,31800,NeuP,citeseq
5e3cf4ca0c50,3,31800,NeuP,citeseq
d0082001c069,2,32606,NeuP,citeseq
e1ebebe29fc3,4,31800,NeuP,citeseq
9806a257410f,4,32606,NeuP,citeseq
5334a06f35c7,3,31800,NeuP,citeseq
085bac43c196,2,32606,NeuP,citeseq
6087f6668fc6,2,31800,NeuP,citeseq
89c1198d8ac6,2,31800,NeuP,citeseq
b73f316ec8ac,4,31800,NeuP,citeseq
f7b6ae7a8a58,4,13176,NeuP,citeseq
d1cf046e9d02,2,13176,NeuP,citeseq
3c7ba5fe4c2e,3,31800,NeuP,citeseq
e51a89279d68,3,13176,NeuP,citeseq
ae4c08ca4caa,2,13176,NeuP,citeseq
ff5e04635292,4,32606,NeuP,citeseq
cabc3bdc3419,4,32606,NeuP,citeseq
7b05b0739de5,4,31800,NeuP,citeseq
f596b206223a,3,32606,NeuP,citeseq
bead70e33570,4,13176,NeuP,citeseq
e3f0207ebeec,4,31800,NeuP,citeseq
6d02881d3ca5,2,13176,NeuP,citeseq
29e9759b330b,3,31800,NeuP,citeseq
1d70071de07e,2,13176,NeuP,citeseq
9cf0bc75e5e9,3,31800,NeuP,citeseq
0add0255f055,4,13176,NeuP,citeseq
90cec4be2e1c,2,31800,NeuP,citeseq
ab2b9f0fb91f,3,13176,NeuP,citeseq
613b7b678b30,4,13176,NeuP,citeseq
6417a788d4b8,4,13176,NeuP,citeseq
62e7ec0b868c,3,31800,NeuP,citeseq
ab9af0d841e4,4,13176,NeuP,citeseq
6cec0dc7f7e4,4,31800,NeuP,citeseq
6910bcce3389,3,31800,NeuP,citeseq
cd4f41010da1,3,32606,NeuP,citeseq
60be4b207512,4,32606,NeuP,citeseq
c3629af940f8,4,13176,NeuP,citeseq
1a6609fe7f80,2,13176,NeuP,citeseq
ec393526b06e,2,13176,NeuP,citeseq
b4b0c9ff3a53,2,13176,NeuP,citeseq
c375580a63ad,4,32606,NeuP,citeseq
4ace4c92d751,4,13176,NeuP,citeseq
1f0bfa7b4817,3,31800,NeuP,citeseq
4f2303e9b6f2,3,32606,NeuP,citeseq
35c42141d9db,2,13176,NeuP,citeseq
b8b2ffa1a420,4,13176,NeuP,citeseq
15d8ddaef8cb,2,32606,NeuP,citeseq
29ba4a174f12,3,13176,NeuP,citeseq
1727008d2a17,4,32606,NeuP,citeseq
3024b3bb6124,3,13176,NeuP,citeseq
c8349302faf0,4,32606,NeuP,citeseq
ac9c179ddaf6,4,32606,NeuP,citeseq
dcd507585a07,3,13176,NeuP,citeseq
29d1be42db22,4,31800,NeuP,citeseq
4e4176594ab0,4,32606,NeuP,citeseq
09dae123ee6c,4,31800,NeuP,citeseq
79f3fa7bc1cc,4,13176,NeuP,citeseq
78d9d7c36c8d,3,13176,NeuP,citeseq
6ff203b39067,4,32606,NeuP,citeseq
bf2911391ed1,3,13176,NeuP,citeseq
dbf287d90fa9,4,32606,NeuP,citeseq
4d8f12a64d4c,4,31800,NeuP,citeseq
538ac88c8ab3,4,31800,NeuP,citeseq
cd6d59282eff,4,31800,NeuP,citeseq
ac761aa0fb94,3,32606,NeuP,citeseq
1a97d5cf98f3,3,13176,NeuP,citeseq
557477b3bb43,2,32606,NeuP,citeseq
b3d252ecaa63,4,13176,NeuP,citeseq
f1c4d2db17f5,4,13176,NeuP,citeseq
047d0e2acc30,3,13176,NeuP,citeseq
ea3b69e602b2,3,13176,NeuP,citeseq
f1d0504b162f,3,13176,NeuP,citeseq
fc70bf9b5b51,4,13176,NeuP,citeseq
1338f7d3f59a,2,31800,NeuP,citeseq
f7a4903557c4,4,31800,NeuP,citeseq
8207c84da56e,3,31800,NeuP,citeseq
2d4e7b39f675,2,31800,NeuP,citeseq
072d7469fa0d,4,31800,NeuP,citeseq
6774f49b3ede,3,32606,NeuP,citeseq
3721ab6efef6,4,32606,NeuP,citeseq
eb94616a59c8,2,32606,NeuP,citeseq
ca59f758e8ba,4,32606,NeuP,citeseq
c3c76a30af16,2,32606,NeuP,citeseq
66337faf9099,3,31800,NeuP,citeseq
7e7506148f1d,4,31800,NeuP,citeseq
e2b4a485e7de,4,13176,NeuP,citeseq
0320bca77b1d,4,31800,NeuP,citeseq
d26ece448502,4,13176,NeuP,citeseq
0dd878c9b764,4,13176,NeuP,citeseq
99e362b4444c,3,13176,NeuP,citeseq
709b027eb629,4,32606,NeuP,citeseq
97e0c51ae8f7,4,13176,NeuP,citeseq
5fb310785a50,4,13176,NeuP,citeseq
c179d9de4ff3,3,13176,NeuP,citeseq
c1126ec1b539,2,32606,NeuP,citeseq
3b713dd1292a,3,32606,NeuP,citeseq
0d21cbd1983c,4,31800,NeuP,citeseq
19a236412cad,4,32606,NeuP,citeseq
80850c394bc3,3,31800,NeuP,citeseq
e56620530474,3,31800,NeuP,citeseq
c3b58b657033,4,13176,NeuP,citeseq
9612e158fbdf,4,13176,NeuP,citeseq
0cd237e21eda,3,31800,NeuP,citeseq
16ad7b55fee2,2,13176,NeuP,citeseq
7463add8300c,3,31800,NeuP,citeseq
4593f0776cd8,3,31800,NeuP,citeseq
581d7fd5eb3f,3,13176,NeuP,citeseq
7d32e85212b5,4,31800,NeuP,citeseq
d25f91e598e3,4,32606,NeuP,citeseq
f1ee3c351b9a,4,32606,NeuP,citeseq
8f49d847d410,4,32606,NeuP,citeseq
645e41e81320,4,32606,NeuP,citeseq
8ad973107a91,3,31800,NeuP,citeseq
cb9cc1593335,3,32606,NeuP,citeseq
3db943b3a366,3,13176,NeuP,citeseq
60899e0b1512,4,31800,NeuP,citeseq
44f721488431,2,32606,NeuP,citeseq
2463ad27d7db,2,32606,NeuP,citeseq
af9c5ec5e4e5,2,32606,NeuP,citeseq
c76e2128968e,2,31800,NeuP,citeseq
41f2663f4d88,4,31800,NeuP,citeseq
fff9058bee23,4,13176,NeuP,citeseq
6aae53db22a8,3,32606,NeuP,citeseq
c7e0ea50164b,4,31800,NeuP,citeseq
0d2f2c4c6e20,2,32606,NeuP,citeseq
65993b0172a6,4,13176,NeuP,citeseq
1a4ddff81069,2,13176,NeuP,citeseq
9fed4a7ef381,2,13176,NeuP,citeseq
1aad223b8036,2,13176,NeuP,citeseq
c2a37d493805,3,32606,NeuP,citeseq
1c85266e41c7,2,32606,NeuP,citeseq
9963f606e1c3,4,32606,NeuP,citeseq
3bf465cd092d,3,13176,NeuP,citeseq
3e24c33699e1,3,13176,NeuP,citeseq
3bdb37da8ecf,4,13176,NeuP,citeseq
